,0
cost,50.26386833333333
violation,0.0
reclaimed tonnage,0.0
available tonnage,300000.0
parcel_list,"[(penalty=0), (penalty=0), (penalty=0)]"
seed,329714
time,9563.396633395925
count_local,2850.0
