,0
cost,23.39303933333334
viol_main,0.0
viol_window,0.0
reclaimed tonnage,100048.52952505714
available tonnage,100000.0
parcel_list,"[(penalty_avg=0, penalty_window=0)]"
seed,142524
time,3615.174075651914
count_local,4879
