,0
cost,21.016965333333335
viol_main,0.0
viol_window,0.0
reclaimed tonnage,101329.17722624206
available tonnage,100000.0
parcel_list,"[(penalty_avg=0, penalty_window=0)]"
seed,45033
time,6668.37533335574
count_local,4379
