,0
cost,21.240121333333335
viol_main,0.0
viol_window,0.0
reclaimed tonnage,103067.77136666997
available tonnage,100000.0
parcel_list,"[(penalty_avg=0, penalty_window=0)]"
seed,673229
time,3430.316965052858
count_local,4862
