,0
cost,80.20826633333336
viol_main,0.0
viol_window,0.137082
reclaimed tonnage,402042.81855435437
available tonnage,400000.0
parcel_list,"[(penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0.29817699999999997), (penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0.08669099999999999)]"
seed,52546
time,0
count_local,4629
