,0
cost,21.896332333333337
viol_main,0.0
viol_window,0.0
reclaimed tonnage,103534.29168720393
available tonnage,100000.0
parcel_list,"[(penalty_avg=0, penalty_window=0)]"
seed,18863
time,4736.201576184481
count_local,1146
