,0
cost,21.65391533333334
viol_main,0.0
viol_window,0.0
reclaimed tonnage,106259.97672374197
available tonnage,100000.0
parcel_list,"[(penalty_avg=0, penalty_window=0)]"
seed,383639
time,4467.756557856686
count_local,1311
