,0
cost,50.016694333333355
violation,0.0
reclaimed tonnage,0.0
available tonnage,300000.0
parcel_list,"[(penalty=0), (penalty=0), (penalty=0)]"
seed,180829
time,3220.9692105799913
count_local,15117.0
