,0
cost,63.124753333333345
violation,0.0
reclaimed tonnage,0.0
available tonnage,400000.0
parcel_list,"[(penalty=0), (penalty=0), (penalty=0), (penalty=0)]"
seed,669893
time,4852.795629508793
count_local,20934.0
