,0
cost,67.88180533333335
violation,0.0
reclaimed tonnage,0.0
available tonnage,400000.0
parcel_list,"[(penalty=0), (penalty=0), (penalty=0), (penalty=0)]"
seed,690383
time,3531.620852637978
count_local,20443.0
