,0
cost,31.375820333333337
violation,0.0
reclaimed tonnage,201004.83048296513
available tonnage,200000.0
parcel_list,"[(penalty=0), (penalty=0)]"
seed,407330
time,1876.7447900716215
count_local,424.0
