,0
cost,32.107365333333334
violation,0.0
reclaimed tonnage,201004.83048296513
available tonnage,200000.0
parcel_list,"[(penalty=0), (penalty=0)]"
seed,145040
time,1357.0562125249999
count_local,635.0
