,viol_main,viol_win,utility
0,0,0,61.76820333333335
1,0,0,61.76820333333335
2,0,0,61.76820333333335
3,0,0,61.76820333333335
4,0,0,61.76820333333335
5,0,0,61.76820333333335
6,0,0,61.76820333333335
7,0,0,61.76820333333335
8,0,0,61.76820333333335
9,0,0,61.76820333333335
10,0,0,61.76820333333335
11,0,0,61.76820333333335
12,0,0,61.76820333333335
13,0,0,61.76820333333335
14,0,0,61.76820333333335
15,0,0,61.76820333333335
16,0,0,61.76820333333335
17,0,0,61.76820333333335
18,0,0,61.76820333333335
19,0,0,61.76820333333335
20,0,0,61.76820333333335
21,0,0,61.76820333333335
22,0,0,61.76820333333335
23,0,0,61.76820333333335
24,0,0,61.76820333333335
25,0,0,61.76820333333335
26,0,0,61.76820333333335
27,0,0,61.76820333333335
28,0,0,61.76820333333335
29,0,0,61.76820333333335
30,0,0,61.76820333333335
31,0,0,61.76820333333335
32,0,0,61.76820333333335
33,0,0,59.36294833333336
34,0,0,59.36294833333336
35,0,0,59.36294833333336
36,0,0,59.36294833333336
37,0,0,59.36294833333336
38,0,0,59.36294833333336
39,0,0,59.36294833333336
40,0,0,59.36294833333336
41,0,0,59.36294833333336
42,0,0,59.36294833333336
43,0,0,59.36294833333336
44,0,0,59.36294833333336
45,0,0,59.36294833333336
46,0,0,59.36294833333336
47,0,0,59.36294833333336
48,0,0,59.36294833333336
49,0,0,59.36294833333336
50,0,0,59.36294833333336
51,0,0,59.36294833333336
52,0,0,59.36294833333336
53,0,0,59.36294833333336
54,0,0,59.36294833333336
55,0,0,59.36294833333336
56,0,0,59.36294833333336
57,0,0,59.36294833333336
58,0,0,59.36294833333336
59,0,0,59.36294833333336
60,0,0,59.36294833333336
61,0,0,59.36294833333336
62,0,0,59.36294833333336
63,0,0,59.36294833333336
64,0,0,59.36294833333336
65,0,0,59.36294833333336
66,0,0,59.36294833333336
67,0,0,59.36294833333336
68,0,0,59.36294833333336
69,0,0,59.36294833333336
70,0,0,59.36294833333336
71,0,0,59.36294833333336
72,0,0,59.36294833333336
73,0,0,59.36294833333336
74,0,0,59.36294833333336
75,0,0,59.36294833333336
76,0,0,59.36294833333336
77,0,0,59.36294833333336
