,0
cost,54.72494333333331
viol_main,0.0
viol_window,0.0
reclaimed tonnage,304053.548515305
available tonnage,300000.0
parcel_list,"[(penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0)]"
seed,382605
time,28489.696707732975
count_local,11892
