,0
cost,20.73370333333334
viol_main,0.0
viol_window,0.0
reclaimed tonnage,105174.41098670088
available tonnage,100000.0
parcel_list,"[(penalty_avg=0, penalty_window=0)]"
seed,322643
time,1083.6428970769048
count_local,0
