,0
cost,21.354566333333338
viol_main,0.0
viol_window,0.0
reclaimed tonnage,102522.60800302411
available tonnage,100000.0
parcel_list,"[(penalty_avg=0, penalty_window=0)]"
seed,536336
time,988.1754867509007
count_local,0
