,0
cost,19.780152333333344
viol_main,0.0
viol_window,0.0
reclaimed tonnage,101174.79874758107
available tonnage,100000.0
parcel_list,"[(penalty_avg=0, penalty_window=0)]"
seed,472230
time,806.6371489539742
count_local,0
