,0
cost,51.35769833333334
violation,0.0
reclaimed tonnage,303156.05865091854
available tonnage,300000.0
parcel_list,"[(penalty=0), (penalty=0), (penalty=0)]"
seed,440068
time,1192.0159887764603
count_local,0.0
