,0
cost,50.30213933333332
violation,0.0
reclaimed tonnage,302304.5029715167
available tonnage,300000.0
parcel_list,"[(penalty=0), (penalty=0), (penalty=0)]"
seed,8435
time,1042.0873662997037
count_local,0.0
