,0
cost,52.09508833333334
violation,0.0
reclaimed tonnage,301538.7007995996
available tonnage,300000.0
parcel_list,"[(penalty=0), (penalty=0), (penalty=0)]"
seed,861898
time,1179.6655383530306
count_local,0.0
