,0
cost,50.79726533333333
violation,0.0
reclaimed tonnage,300549.2135801478
available tonnage,300000.0
parcel_list,"[(penalty=0), (penalty=0), (penalty=0)]"
seed,507323
time,1051.720043895999
count_local,0.0
