,0
cost,84.01271333333332
viol_main,0.0
viol_window,0.029301
reclaimed tonnage,404680.3711377678
available tonnage,400000.0
parcel_list,"[(penalty_avg=0, penalty_window=0.19170700000000002), (penalty_avg=0, penalty_window=0.142822), (penalty_avg=0, penalty_window=0.062887), (penalty_avg=0, penalty_window=0.17768)]"
seed,306976
time,109898.12048515119
count_local,30299
