,0
cost,79.16242633333329
viol_main,0.0
viol_window,0.054361999999999994
reclaimed tonnage,403605.9753454895
available tonnage,400000.0
parcel_list,"[(penalty_avg=0, penalty_window=0.111971), (penalty_avg=0, penalty_window=0.077987), (penalty_avg=0, penalty_window=0.070515), (penalty_avg=0, penalty_window=0.160293)]"
seed,913847
time,129527.70540286973
count_local,30131
