,0
cost,79.21219633333331
viol_main,0.0
viol_window,0.041524
reclaimed tonnage,400667.46101944393
available tonnage,400000.0
parcel_list,"[(penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0.280949), (penalty_avg=0, penalty_window=0.068868), (penalty_avg=0, penalty_window=0.011356)]"
seed,60870
time,108224.0773869846
count_local,30177
