,0
cost,84.63455433333333
viol_main,0.0
viol_window,0.030468000000000002
reclaimed tonnage,401079.8984337218
available tonnage,400000.0
parcel_list,"[(penalty_avg=0, penalty_window=0.37719400000000003), (penalty_avg=0, penalty_window=0.097741), (penalty_avg=0, penalty_window=0.17852800000000002), (penalty_avg=0, penalty_window=0.0676)]"
seed,168493
time,109136.0720120687
count_local,30813
