,0
cost,83.51274733333331
viol_main,0.0
viol_window,0.020451
reclaimed tonnage,402774.83295755554
available tonnage,400000.0
parcel_list,"[(penalty_avg=0, penalty_window=0.016305), (penalty_avg=0, penalty_window=0.047505), (penalty_avg=0, penalty_window=0.009129), (penalty_avg=0, penalty_window=0.020451)]"
seed,350206
time,113361.38293877617
count_local,30460
