,0
cost,72.42206733333332
viol_main,0.0
viol_window,0.05269499999999999
reclaimed tonnage,402979.57188927446
available tonnage,400000.0
parcel_list,"[(penalty_avg=0, penalty_window=0.024218), (penalty_avg=0, penalty_window=0.07807), (penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0.22760099999999997)]"
seed,644287
time,104603.34150565974
count_local,30252
