,obj,viol
0,45.051355333333326,0
1,45.051355333333326,0
2,44.92855733333335,0
3,44.65215233333333,0
4,41.96821133333336,0
5,41.96821133333336,0
6,41.96821133333336,0
7,41.96821133333336,0
8,41.96821133333336,0
9,41.96821133333336,0
10,41.96821133333336,0
11,41.96821133333336,0
12,41.96821133333336,0
13,41.96821133333336,0
14,41.52678433333333,0
15,41.52678433333333,0
16,41.52678433333333,0
17,41.52678433333333,0
18,41.52678433333333,0
19,41.52678433333333,0
20,40.61186633333332,0
21,36.509054333333324,0
22,35.59719533333334,0
23,35.59719533333334,0
24,35.59719533333334,0
25,35.59719533333334,0
26,35.59719533333334,0
27,35.59719533333334,0
28,35.59719533333334,0
29,35.59719533333334,0
30,35.59719533333334,0
31,35.59719533333334,0
32,35.59719533333334,0
33,35.59719533333334,0
34,35.59719533333334,0
35,35.59719533333334,0
36,35.59719533333334,0
37,35.59719533333334,0
38,35.59719533333334,0
39,35.59719533333334,0
40,35.59719533333334,0
41,35.59719533333334,0
42,35.59719533333334,0
43,35.59719533333334,0
44,35.59719533333334,0
45,35.59719533333334,0
46,35.59719533333334,0
47,35.59719533333334,0
48,35.59719533333334,0
49,35.59719533333334,0
50,35.59719533333334,0
51,35.59719533333334,0
52,35.59719533333334,0
53,35.59719533333334,0
54,35.59719533333334,0
55,35.59719533333334,0
56,35.59719533333334,0
57,35.59719533333334,0
58,35.59719533333334,0
59,35.59719533333334,0
60,35.59719533333334,0
61,35.59719533333334,0
62,35.59719533333334,0
63,35.59719533333334,0
64,35.59719533333334,0
65,35.585607333333336,0
66,35.585607333333336,0
67,35.585607333333336,0
68,35.585607333333336,0
69,35.585607333333336,0
70,35.585607333333336,0
71,35.585607333333336,0
72,35.57056133333335,0
73,35.45741333333335,0
74,35.45741333333335,0
75,35.45741333333335,0
76,35.45741333333335,0
77,35.45741333333335,0
78,35.45741333333335,0
79,35.45741333333335,0
80,35.45741333333335,0
81,35.45741333333335,0
82,35.45741333333335,0
83,35.45741333333335,0
84,35.45741333333335,0
85,35.45741333333335,0
86,35.45741333333335,0
87,35.45741333333335,0
88,35.45741333333335,0
89,35.45741333333335,0
90,35.45741333333335,0
91,35.45741333333335,0
92,35.45741333333335,0
93,35.45741333333335,0
94,35.45741333333335,0
95,35.45741333333335,0
96,35.45741333333335,0
97,35.45741333333335,0
98,35.45741333333335,0
99,35.45741333333335,0
100,35.45741333333335,0
101,35.45741333333335,0
102,35.45741333333335,0
103,35.45741333333335,0
104,35.45741333333335,0
105,35.45741333333335,0
106,35.45741333333335,0
107,35.45741333333335,0
108,35.45741333333335,0
109,35.340887333333335,0
110,35.340887333333335,0
111,35.340887333333335,0
112,35.340887333333335,0
113,35.340887333333335,0
114,35.340887333333335,0
115,35.340887333333335,0
116,35.340887333333335,0
117,35.340887333333335,0
118,35.340887333333335,0
119,35.13587033333334,0
120,35.02125133333334,0
121,35.02125133333334,0
122,35.02125133333334,0
123,35.02125133333334,0
124,35.02125133333334,0
125,35.02125133333334,0
126,35.02125133333334,0
127,35.02125133333334,0
128,35.02125133333334,0
129,35.02125133333334,0
130,34.90487733333334,0
131,34.90487733333334,0
132,34.49784133333335,0
133,34.49784133333335,0
134,34.49784133333335,0
135,34.49784133333335,0
136,34.49784133333335,0
137,34.49784133333335,0
138,34.49784133333335,0
139,34.49784133333335,0
140,34.49784133333335,0
141,34.49784133333335,0
142,34.49784133333335,0
143,34.49784133333335,0
144,34.49784133333335,0
145,34.49784133333335,0
146,34.49784133333335,0
147,34.49784133333335,0
148,34.49784133333335,0
149,34.49784133333335,0
150,34.49784133333335,0
151,34.49784133333335,0
152,34.49784133333335,0
153,34.49784133333335,0
154,34.49784133333335,0
155,34.49784133333335,0
156,34.49784133333335,0
157,34.49784133333335,0
158,34.49784133333335,0
159,34.49784133333335,0
160,34.49784133333335,0
161,34.49784133333335,0
162,34.49784133333335,0
163,34.49784133333335,0
164,34.49784133333335,0
165,34.49784133333335,0
166,34.49784133333335,0
167,34.49784133333335,0
168,34.49784133333335,0
169,34.49784133333335,0
170,34.49784133333335,0
171,34.49784133333335,0
172,34.49784133333335,0
173,34.49784133333335,0
174,34.49784133333335,0
175,34.49784133333335,0
176,34.49784133333335,0
177,34.49784133333335,0
178,34.49784133333335,0
179,34.49784133333335,0
180,34.49784133333335,0
181,34.49784133333335,0
182,34.49784133333335,0
183,34.49784133333335,0
184,34.49784133333335,0
185,34.49784133333335,0
186,34.49784133333335,0
187,34.49784133333335,0
188,34.49784133333335,0
189,34.49784133333335,0
190,34.49784133333335,0
191,34.49784133333335,0
192,34.49784133333335,0
193,34.49784133333335,0
194,34.49784133333335,0
195,34.49784133333335,0
196,34.49784133333335,0
197,34.49784133333335,0
198,34.49784133333335,0
199,34.49784133333335,0
200,34.49784133333335,0
201,34.49784133333335,0
202,34.49784133333335,0
