,0
cost,39.19964433333334
viol_main,0.0
viol_window,0.0
reclaimed tonnage,202136.01244995123
available tonnage,200000.0
parcel_list,"[(penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0)]"
seed,505000
time,9030.795623646118
count_local,6855
