,0
cost,37.65480033333334
viol_main,0.0
viol_window,0.0
reclaimed tonnage,205197.2967589058
available tonnage,200000.0
parcel_list,"[(penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0)]"
seed,779944
time,9883.797738607973
count_local,6487
