,0
cost,38.97987733333333
viol_main,0.0
viol_window,0.0
reclaimed tonnage,201682.90513496764
available tonnage,200000.0
parcel_list,"[(penalty_avg=0, penalty_window=0.013184), (penalty_avg=0, penalty_window=0)]"
seed,405810
time,10479.612856984138
count_local,6687
