,0
cost,37.649832333333336
viol_main,0.0
viol_window,0.0
reclaimed tonnage,201983.5691420894
available tonnage,200000.0
parcel_list,"[(penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0)]"
seed,354473
time,10614.554791349918
count_local,6584
