,0
cost,78.0542903333333
viol_main,0.0
viol_window,0.0
reclaimed tonnage,402234.3614387818
available tonnage,400000.0
parcel_list,"[(penalty_avg=0, penalty_window=0.034359), (penalty_avg=0, penalty_window=0.008431), (penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0.047716)]"
seed,985931
time,77284.1228630282
count_local,30123
