,0
cost,77.36991633333331
viol_main,0.0
viol_window,0.0
reclaimed tonnage,402189.53673322895
available tonnage,400000.0
parcel_list,"[(penalty_avg=0, penalty_window=0.035858), (penalty_avg=0, penalty_window=0.001027), (penalty_avg=0, penalty_window=0.06970699999999999), (penalty_avg=0, penalty_window=0.006379)]"
seed,114679
time,77598.45955050364
count_local,29828
