,0
cost,68.27698633333333
violation,0.0
reclaimed tonnage,403407.24114320206
available tonnage,400000.0
parcel_list,"[(penalty=0), (penalty=0), (penalty=0), (penalty=0)]"
seed,470408
time,1245.6000496670604
count_local,0.0
