,0
cost,67.05811833333334
violation,0.0
reclaimed tonnage,402015.0067140183
available tonnage,400000.0
parcel_list,"[(penalty=0), (penalty=0), (penalty=0), (penalty=0)]"
seed,664883
time,1206.660544499755
count_local,0.0
