,0
cost,38.625962333333334
viol_main,0.0
viol_window,0.0
reclaimed tonnage,200592.8450976559
available tonnage,200000.0
parcel_list,"[(penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0)]"
seed,237594
time,16997.06485325843
count_local,1955
