,0
cost,38.67354233333332
viol_main,0.0
viol_window,0.0
reclaimed tonnage,200068.4809979133
available tonnage,200000.0
parcel_list,"[(penalty_avg=0, penalty_window=0.016019), (penalty_avg=0, penalty_window=0)]"
seed,834262
time,13598.201616831124
count_local,1917
