,0
cost,39.41988833333332
viol_main,0.0
viol_window,0.0
reclaimed tonnage,202094.12145866276
available tonnage,200000.0
parcel_list,"[(penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0.026972)]"
seed,161101
time,16031.471912434325
count_local,1951
