,obj,viol
0,82.74365433333337,0
1,79.7152143333334,0
2,79.7152143333334,0
3,79.7152143333334,0
4,79.7152143333334,0
5,79.7152143333334,0
6,79.7152143333334,0
7,78.4099353333333,0
8,72.87105033333337,0
9,72.87105033333337,0
10,72.87105033333337,0
11,72.87105033333337,0
12,72.87105033333337,0
13,72.87105033333337,0
14,72.87105033333337,0
15,72.87105033333337,0
16,72.87105033333337,0
17,72.87105033333337,0
18,72.87105033333337,0
19,72.87105033333337,0
20,72.87105033333337,0
21,72.87105033333337,0
22,72.87105033333337,0
23,72.87105033333337,0
24,69.61357233333332,0
25,69.61357233333332,0
26,69.61357233333332,0
27,69.61357233333332,0
28,69.61357233333332,0
29,69.61357233333332,0
30,69.61357233333332,0
31,69.61357233333332,0
32,69.61357233333332,0
33,69.61357233333332,0
34,69.61357233333332,0
35,69.61357233333332,0
36,69.61357233333332,0
37,69.61357233333332,0
38,69.61357233333332,0
39,69.61357233333332,0
40,69.61357233333332,0
41,69.61357233333332,0
42,69.61357233333332,0
43,69.61357233333332,0
44,69.61357233333332,0
45,69.61357233333332,0
46,69.61357233333332,0
47,69.61357233333332,0
48,69.61357233333332,0
49,69.61357233333332,0
50,69.61357233333332,0
51,69.61357233333332,0
52,69.61357233333332,0
53,69.61357233333332,0
54,69.61357233333332,0
55,69.61357233333332,0
56,69.61357233333332,0
57,69.61357233333332,0
58,69.61357233333332,0
59,69.61357233333332,0
60,69.61357233333332,0
61,69.61357233333332,0
62,69.61357233333332,0
63,69.61357233333332,0
64,69.61357233333332,0
65,69.61357233333332,0
66,69.61357233333332,0
67,69.61357233333332,0
68,69.61357233333332,0
69,69.61357233333332,0
70,69.61357233333332,0
71,69.61357233333332,0
72,69.61357233333332,0
73,69.61357233333332,0
74,69.61357233333332,0
75,69.61357233333332,0
76,69.61357233333332,0
77,69.61357233333332,0
78,69.61357233333332,0
79,69.61357233333332,0
80,69.61357233333332,0
81,69.61357233333332,0
82,69.61357233333332,0
83,69.61357233333332,0
84,69.61357233333332,0
85,69.61357233333332,0
86,69.61357233333332,0
87,69.61357233333332,0
88,69.61357233333332,0
89,69.61357233333332,0
90,69.61357233333332,0
91,69.61357233333332,0
92,69.61357233333332,0
93,69.61357233333332,0
94,69.61357233333332,0
95,69.61357233333332,0
96,69.61357233333332,0
97,69.61357233333332,0
98,69.61357233333332,0
99,69.61357233333332,0
100,69.61357233333332,0
101,69.61357233333332,0
102,69.61357233333332,0
103,69.61357233333332,0
104,69.61357233333332,0
105,69.61357233333332,0
106,69.61357233333332,0
107,69.61357233333332,0
108,69.61357233333332,0
109,69.61357233333332,0
110,69.61357233333332,0
111,69.61357233333332,0
112,69.61357233333332,0
113,69.61357233333332,0
114,69.61357233333332,0
115,69.61357233333332,0
116,69.61357233333332,0
117,69.61357233333332,0
118,69.61357233333332,0
119,69.61357233333332,0
120,69.61357233333332,0
121,69.61357233333332,0
122,69.61357233333332,0
123,69.61357233333332,0
124,69.61357233333332,0
125,69.61357233333332,0
126,69.61357233333332,0
127,69.61357233333332,0
128,69.61357233333332,0
129,69.61357233333332,0
130,69.61357233333332,0
131,69.61357233333332,0
132,69.61357233333332,0
133,69.61357233333332,0
134,69.61357233333332,0
135,69.61357233333332,0
136,69.61357233333332,0
137,69.61357233333332,0
138,69.61357233333332,0
139,69.61357233333332,0
140,69.61357233333332,0
141,69.61357233333332,0
142,69.61357233333332,0
143,69.61357233333332,0
144,69.61357233333332,0
145,69.61357233333332,0
146,69.61357233333332,0
147,69.61357233333332,0
148,69.61357233333332,0
149,69.61357233333332,0
150,69.61357233333332,0
151,69.61357233333332,0
152,69.61357233333332,0
153,69.61357233333332,0
154,69.61357233333332,0
155,69.61357233333332,0
156,69.61357233333332,0
157,69.61357233333332,0
158,69.61357233333332,0
159,69.61357233333332,0
160,69.61357233333332,0
161,69.61357233333332,0
162,69.61357233333332,0
163,69.61357233333332,0
164,69.61357233333332,0
165,69.61357233333332,0
166,69.61357233333332,0
167,69.61357233333332,0
168,69.61357233333332,0
169,69.61357233333332,0
170,69.61357233333332,0
171,69.61357233333332,0
172,69.61357233333332,0
173,69.61357233333332,0
174,69.61357233333332,0
175,69.61357233333332,0
176,69.61357233333332,0
177,69.61357233333332,0
178,69.61357233333332,0
179,69.61357233333332,0
180,69.61357233333332,0
181,69.61357233333332,0
182,69.61357233333332,0
183,69.61357233333332,0
184,69.61357233333332,0
185,69.61357233333332,0
186,69.61357233333332,0
187,69.61357233333332,0
188,69.61357233333332,0
189,69.61357233333332,0
190,69.61357233333332,0
191,69.61357233333332,0
192,69.61357233333332,0
193,69.61357233333332,0
194,69.61357233333332,0
195,69.61357233333332,0
196,69.61357233333332,0
197,69.61357233333332,0
198,69.61357233333332,0
199,69.61357233333332,0
200,69.61357233333332,0
201,69.61357233333332,0
202,69.61357233333332,0
203,69.61357233333332,0
204,69.61357233333332,0
205,69.61357233333332,0
206,69.61357233333332,0
207,69.61357233333332,0
208,69.61357233333332,0
209,67.62791133333332,0
210,67.62791133333332,0
211,67.62791133333332,0
212,67.62791133333332,0
213,67.62791133333332,0
214,67.62791133333332,0
215,67.62791133333332,0
216,67.62791133333332,0
217,67.62791133333332,0
218,67.62791133333332,0
219,67.62791133333332,0
220,67.62791133333332,0
221,67.62791133333332,0
222,67.62791133333332,0
223,67.62791133333332,0
224,67.62791133333332,0
225,67.62791133333332,0
226,67.62791133333332,0
227,67.62791133333332,0
228,67.62791133333332,0
229,67.62791133333332,0
230,67.62791133333332,0
231,67.62791133333332,0
232,67.62791133333332,0
233,67.62791133333332,0
234,67.62791133333332,0
235,67.62791133333332,0
236,67.62791133333332,0
237,67.62791133333332,0
238,67.62791133333332,0
239,67.62791133333332,0
240,67.62791133333332,0
241,67.62791133333332,0
242,67.62791133333332,0
243,67.62791133333332,0
244,67.62791133333332,0
245,67.62791133333332,0
246,67.62791133333332,0
247,67.62791133333332,0
248,67.62791133333332,0
249,67.62791133333332,0
250,67.62791133333332,0
251,67.62791133333332,0
252,67.62791133333332,0
253,67.62791133333332,0
254,67.62791133333332,0
255,67.62791133333332,0
256,67.62791133333332,0
257,67.62791133333332,0
258,67.62791133333332,0
259,67.62791133333332,0
260,67.62791133333332,0
261,67.62791133333332,0
262,67.62791133333332,0
263,67.62791133333332,0
264,67.62791133333332,0
265,67.62791133333332,0
266,67.62791133333332,0
267,67.62791133333332,0
268,67.62791133333332,0
269,67.62791133333332,0
270,67.62791133333332,0
271,67.62791133333332,0
272,67.62791133333332,0
273,67.62791133333332,0
274,67.62791133333332,0
275,67.62791133333332,0
276,67.62791133333332,0
277,67.62791133333332,0
278,67.62791133333332,0
279,67.62791133333332,0
280,67.62791133333332,0
281,67.62791133333332,0
282,67.62791133333332,0
283,67.62791133333332,0
284,67.62791133333332,0
285,67.62791133333332,0
286,67.62791133333332,0
287,67.62791133333332,0
288,67.62791133333332,0
289,67.62791133333332,0
290,67.62791133333332,0
291,67.62791133333332,0
292,67.62791133333332,0
293,67.62791133333332,0
294,67.62791133333332,0
295,67.62791133333332,0
296,67.62791133333332,0
297,67.62791133333332,0
298,67.62791133333332,0
299,67.62791133333332,0
300,67.62791133333332,0
301,67.62791133333332,0
302,67.62791133333332,0
303,67.62791133333332,0
304,67.62791133333332,0
305,67.62791133333332,0
306,67.62791133333332,0
307,67.62791133333332,0
308,67.62791133333332,0
309,67.62791133333332,0
310,67.62791133333332,0
311,67.24036133333333,0
312,67.24036133333333,0
313,67.24036133333333,0
314,67.24036133333333,0
315,67.24036133333333,0
316,67.24036133333333,0
317,67.24036133333333,0
318,67.24036133333333,0
319,67.24036133333333,0
320,67.24036133333333,0
321,67.24036133333333,0
322,67.24036133333333,0
323,67.24036133333333,0
324,67.24036133333333,0
325,67.24036133333333,0
326,67.24036133333333,0
327,67.24036133333333,0
328,67.24036133333333,0
329,67.24036133333333,0
330,67.24036133333333,0
331,67.24036133333333,0
332,67.24036133333333,0
333,67.24036133333333,0
334,67.24036133333333,0
335,67.24036133333333,0
336,67.24036133333333,0
337,67.24036133333333,0
338,67.24036133333333,0
339,67.24036133333333,0
