,0
cost,67.24801133333331
violation,0.0
reclaimed tonnage,0.0
available tonnage,400000.0
parcel_list,"[(penalty=0), (penalty=0), (penalty=0), (penalty=0)]"
seed,349457
time,20936.737723223865
count_local,3062.0
