,0
cost,96.46910833333335
viol_main,0.0
viol_window,0.045331
reclaimed tonnage,402056.02661028435
available tonnage,400000.0
parcel_list,"[(penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0.045331)]"
seed,227688
time,3034.535345915705
count_local,0
