,0
cost,84.15278633333331
viol_main,0.0
viol_window,0.09626799999999999
reclaimed tonnage,402675.58116595546
available tonnage,400000.0
parcel_list,"[(penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0.023569), (penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0.072699)]"
seed,696174
time,2597.31134349294
count_local,0
