,0
cost,82.66305833333328
viol_main,0.0
viol_window,0.23362900000000003
reclaimed tonnage,400728.05946426553
available tonnage,400000.0
parcel_list,"[(penalty_avg=0, penalty_window=0.016199), (penalty_avg=0, penalty_window=0.09886600000000001), (penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0.118564)]"
seed,663254
time,2661.5792096741498
count_local,0
