,0
cost,75.93643233333336
viol_main,0.0
viol_window,0.181088
reclaimed tonnage,402979.5718892746
available tonnage,400000.0
parcel_list,"[(penalty_avg=0, penalty_window=0.007612), (penalty_avg=0, penalty_window=0.009325), (penalty_avg=0, penalty_window=0.008642), (penalty_avg=0, penalty_window=0.155509)]"
seed,818656
time,7808.101023770869
count_local,0
