,0
cost,20.57097333333333
viol_main,0.0
viol_window,0.0
reclaimed tonnage,102223.12832512658
available tonnage,100000.0
parcel_list,"[(penalty_avg=0, penalty_window=0)]"
seed,903719
time,3438.586672976613
count_local,5011
