,0
cost,37.814905333333336
viol_main,0.0
viol_window,0.0
reclaimed tonnage,200026.59000662484
available tonnage,200000.0
parcel_list,"[(penalty_avg=0, penalty_window=0), (penalty_avg=0, penalty_window=0.02557)]"
seed,612059
time,7339.032651150599
count_local,6653
