,0
cost,50.04774333333332
violation,0.0
reclaimed tonnage,0.0
available tonnage,300000.0
parcel_list,"[(penalty=0), (penalty=0), (penalty=0)]"
seed,290872
time,3190.043778885156
count_local,15729.0
