,0
cost,51.733838333333324
violation,0.0
reclaimed tonnage,0.0
available tonnage,300000.0
parcel_list,"[(penalty=0), (penalty=0), (penalty=0)]"
seed,746170
time,3026.8120954306796
count_local,15761.0
