,0
cost,51.093465333333334
violation,0.0
reclaimed tonnage,0.0
available tonnage,300000.0
parcel_list,"[(penalty=0), (penalty=0), (penalty=0)]"
seed,296095
time,3164.1999211274087
count_local,15631.0
